f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,label
9956.5769,3.963773,2.276922,2.883456,3.295332,-1.538838,-1.933224,-2.770685,11648.1828,4.226838,2.940866,4.039016,4.463875,-1.803902,-2.269596,-3.42324,13353.3789,2.255881,3.638495,4.67565,5.821781,-2.123351,-2.930552,-5.434796,15021.8095,2.33711,4.108134,5.257424,6.414446,-2.268753,-3.166987,-5.705564,2835.8101,2.031875,0.855627,1.334592,1.815848,-0.540058,-0.814036,-1.612974,3016.4988,2.060998,0.908018,1.407885,1.897457,-0.5624,-0.851105,-1.625127,12900.3174,2.198104,3.991307,5.382762,6.167097,-2.253768,-3.349482,-5.218175,14748.1592,2.265708,4.509042,6.063793,7.356411,-2.522109,-3.778933,-6.037153,8741.5485,4.016043,1.914395,2.44847,3.307783,-1.20676,-1.542233,-2.536086,8906.7971,3.55299,1.760557,2.104282,2.814184,-1.162839,-1.512012,-2.668111,8840.7114,2.100631,2.44659,3.153744,4.279088,-1.687305,-2.368768,-4.07013,9442.0957,2.090451,2.485644,3.245129,4.662025,-1.649531,-2.30915,-4.636063,4236.7297,2.315634,1.252305,1.889448,2.745773,-0.802135,-1.2155,-2.24407,5322.6411,2.491519,1.512726,2.174271,3.12429,-0.979096,-1.41535,-2.380162,10199.1172,2.082322,3.037629,4.2288,5.481444,-2.152806,-3.242312,-5.237762,9001.1504,2.073373,2.696129,3.7268,4.722843,-1.860263,-2.756569,-4.424149,0
55889.9649,10.550231,15.201465,21.821096,22.929668,-10.752023,-14.367941,-22.761977,56888.9433,9.357871,16.676384,25.732306,27.553686,-11.032334,-14.674127,-27.275135,16114.4746,4.660228,4.942417,8.287765,9.063019,-3.318705,-4.666029,-7.354643,15980.0185,4.470986,4.929693,8.42725,9.189143,-3.285995,-4.612059,-6.59959,4188.531,2.619995,1.630724,4.452835,5.722488,-0.91042,-1.403674,-2.297284,3902.0959,2.522393,1.517884,4.105,5.287888,-0.824883,-1.226095,-2.106605,22161.8809,5.156973,7.47811,13.557908,14.777117,-4.954555,-7.248179,-9.137666,23321.9326,5.122018,7.973645,15.109827,16.389469,-5.351152,-8.191403,-11.95171,46049.2339,7.543571,12.011127,16.497733,17.991117,-8.253856,-11.023343,-16.965147,39446.4981,6.446209,9.29642,12.196454,13.919363,-6.669489,-8.642678,-14.93711,18530.8208,4.985552,5.394101,8.299498,9.31933,-3.73198,-5.189347,-7.849159,14389.3833,4.858148,4.181039,6.56731,7.38116,-2.896613,-4.009861,-5.891049,4857.7161,2.754905,1.866664,5.373989,7.071808,-1.033607,-1.684853,-3.255197,5138.4763,2.801576,1.950832,5.164683,6.515176,-1.050827,-1.610592,-2.82784,24630.2158,5.658969,7.88361,13.428498,14.852165,-5.525758,-8.454194,-11.873396,22176.1353,5.556284,7.235441,12.318393,13.582311,-4.880113,-7.30274,-11.947111,1
2818.75,1.594163,0.716275,1.470253,4.135289,-0.465926,-0.939511,-4.539096,8976.7178,2.061024,3.643829,7.04832,12.351049,-1.426392,-2.33521,-10.337008,2402.2847,1.74684,1.237595,2.723867,5.758841,-0.499689,-0.960454,-4.660883,2478.2441,1.730795,1.273619,2.79992,6.20498,-0.515357,-1.018971,-5.395243,763.5823,1.47714,0.552469,1.847882,4.643488,-0.186801,-0.511699,-3.304227,715.3293,1.455633,0.491836,1.758464,4.393585,-0.171645,-0.529644,-3.868107,3416.3199,1.870744,2.012284,4.783766,8.081489,-0.7226,-1.374691,-5.819868,3542.9956,1.861799,2.20435,5.388267,10.013512,-0.764427,-1.510637,-7.555855,7252.6104,1.676924,2.296341,3.979073,7.742819,-1.044538,-1.785082,-8.196048,4863.21,1.526786,1.483653,2.680501,6.045994,-0.683709,-1.191057,-5.450869,2857.8791,1.742125,1.19818,2.295851,4.86925,-0.525396,-0.849467,-3.526027,2350.1145,1.704606,1.049146,2.08631,3.844239,-0.447431,-0.798733,-3.56802,1059.6591,1.548097,0.737659,2.249917,4.392682,-0.232159,-0.550381,-2.824501,1087.7222,1.555142,0.694483,2.029173,3.859419,-0.230544,-0.499214,-2.196703,3747.2006,1.849311,1.901197,4.22582,7.140226,-0.720103,-1.198673,-4.043361,3526.2749,1.851744,1.766876,3.848466,6.390564,-0.674565,-1.127601,-4.196186,1
14823.9795,3.997829,3.398629,4.818192,8.096121,-2.270581,-3.370716,-10.518279,38749.6436,5.381879,10.393611,15.434259,23.209936,-7.620192,-11.201636,-32.546705,10447.3559,3.498266,3.261214,5.833651,9.956709,-2.392167,-3.919965,-10.758716,10517.8657,3.369165,3.290506,5.950302,9.189444,-2.391737,-3.737349,-11.393156,2602.2123,2.517803,0.981732,2.492317,5.236117,-0.62119,-1.270231,-4.606643,2292.5727,2.355171,0.842962,2.265119,5.379691,-0.528167,-1.085861,-4.473654,13746.7387,3.762073,4.701479,9.131604,12.789246,-3.328332,-5.623796,-13.415842,14175.5727,3.70098,5.010269,10.227914,15.413867,-3.542726,-6.178925,-15.746175,32974.3164,4.643816,7.090049,9.336545,14.713554,-5.162296,-7.393079,-23.241052,22158.9238,3.946373,4.44196,5.859043,8.776723,-3.080197,-4.508634,-13.581046,13259.7133,3.685239,3.770523,5.97697,8.604502,-2.823614,-4.16952,-8.856013,10686.2095,3.481315,3.060102,4.880845,7.263878,-2.32129,-3.358903,-7.153906,3565.7369,2.688217,1.29553,3.507292,5.562862,-0.795072,-1.426354,-3.329104,3616.7644,2.673064,1.290446,3.174904,4.897137,-0.78271,-1.324519,-3.299507,16718.4302,4.050174,5.171548,9.124997,12.631896,-3.895112,-6.348464,-12.13758,15202.2593,3.984582,4.715154,8.284247,11.960166,-3.447874,-5.430773,-10.507685,1
17906.4697,5.882329,4.094942,5.720658,8.878414,-2.371298,-3.323344,-12.265375,66730.2197,10.757486,19.798868,29.434656,39.027766,-13.154069,-18.767939,-51.107593,19469.684,5.323501,6.158842,10.921179,15.575487,-4.899423,-8.031385,-20.069037,19540.2553,5.071638,6.125141,10.855855,15.629806,-4.82461,-7.825839,-19.061917,4315.6126,3.457111,1.655844,3.944532,6.736024,-1.059277,-2.013574,-6.437353,3700.9428,3.189117,1.426974,3.555734,6.012593,-0.885218,-1.658274,-5.186538,24473.9434,5.6875,8.585292,16.350687,22.101898,-6.5408,-11.299003,-25.581557,25690.4463,5.556045,9.066533,17.549551,22.188978,-7.002823,-11.964299,-26.922415,55571.1304,7.892441,14.22223,19.060847,26.342377,-9.202245,-12.660639,-38.665478,40232.0738,6.844098,9.196846,11.89213,17.059243,-6.069398,-8.330604,-24.29225,24586.2055,5.675826,7.267222,11.139505,14.29834,-5.904797,-8.823118,-17.732579,19482.5235,5.284857,5.780847,9.072559,11.457838,-4.808002,-7.203605,-13.951237,5791.1182,3.660203,2.08408,5.277,8.154827,-1.350858,-2.325405,-4.931258,5757.5915,3.644215,2.09193,5.215854,7.667014,-1.321043,-2.23555,-4.724125,30680.731,6.259844,9.939548,16.514042,21.365845,-8.099339,-13.041504,-24.379753,26826.4731,6.093069,8.951513,15.392791,19.044189,-6.976174,-11.496519,-21.013221,1
71429.3677,14.663115,21.198317,31.373338,34.045471,-14.540168,-19.482193,-37.361305,74085.5918,13.369919,24.034962,38.987576,41.963684,-15.260958,-20.694247,-43.120395,27121.6988,6.917334,8.45867,13.979765,15.624803,-6.229363,-8.916194,-14.754583,26510.7759,6.69843,8.394077,14.541326,15.897577,-6.150703,-9.163179,-14.990861,6202.7566,3.11592,2.553723,6.736349,8.37437,-1.502998,-2.546003,-4.376497,5930.5329,2.965559,2.372553,6.074309,7.525543,-1.349217,-2.110556,-3.824901,31423.9336,7.229871,10.94856,19.81657,21.812012,-7.72092,-12.164801,-18.460621,33090.5659,7.218049,11.935934,22.539916,24.690072,-8.531358,-13.882935,-20.570004,57441.0469,9.631951,16.447668,23.600718,27.143812,-10.460205,-14.23189,-37.853378,47658.0025,8.420939,12.309306,16.751961,19.839776,-8.01005,-10.678179,-22.389795,32826.8906,7.272834,9.886036,15.074257,17.141453,-7.486203,-11.027153,-20.250778,25901.7334,6.90093,7.490976,11.160555,13.307361,-5.752852,-8.278126,-15.516535,7990.281,3.361284,3.202752,8.697777,11.337203,-1.862907,-3.319769,-6.192283,8147.7696,3.359397,3.124743,7.957173,10.014251,-1.764873,-2.796589,-5.417997,41029.1367,7.983019,13.758228,23.272092,25.551101,-10.349933,-17.171893,-27.476793,36474.9252,7.636659,12.262248,20.737098,22.718314,-8.901622,-14.103535,-26.195018,1
6541.3916,2.319651,2.052545,3.024743,5.008069,-4.49544,-5.96061,-19.427439,17687.5288,4.241259,6.313755,9.414976,12.067597,-5.261017,-6.718703,-19.462087,23924.1086,11.009691,9.026357,14.223826,16.523619,-4.194527,-6.361478,-12.56696,26196.8007,11.216523,9.898756,15.866914,20.348416,-4.327301,-6.779411,-11.170129,7903.5671,6.452832,3.001782,5.547985,7.754441,-1.040256,-1.814514,-4.865742,6970.6499,6.578972,2.609311,4.642709,6.658485,-0.867809,-1.466842,-3.748222,23101.75,9.50903,10.73976,20.975543,24.951314,-4.998233,-8.640761,-13.655946,25628.6718,9.929911,11.775753,22.545651,26.984652,-5.449637,-9.453944,-15.703695,4354.6211,1.616758,1.619459,2.50243,5.120673,-4.068994,-6.101524,-23.577295,4614.2207,1.720459,1.639091,2.494059,4.580447,-2.989162,-4.32157,-16.054736,19091.6262,8.399539,7.607079,12.344319,15.194269,-4.330999,-6.834732,-14.59598,19395.5998,9.359167,7.434704,11.637086,14.80564,-3.568323,-5.484647,-11.679111,8875.8317,7.571466,3.30327,5.825388,8.594897,-1.017289,-1.769727,-4.826878,10046.6112,8.670866,3.542753,6.156118,8.59491,-1.04953,-1.825682,-4.705112,20007.9634,7.778587,9.8555,19.64916,23.298426,-5.64163,-9.920629,-19.165134,17949.0574,7.796479,8.839134,17.538612,21.096735,-4.69538,-8.265748,-13.919824,0
7080.2161,3.203097,1.53166,2.225217,5.281497,-0.897934,-1.458359,-6.623695,55618.0391,7.953936,16.014862,23.388972,32.642061,-11.19474,-16.342482,-43.725838,16401.1255,5.802063,5.107163,9.03432,13.313448,-3.803244,-6.03216,-14.711605,16518.1794,5.507537,5.092904,8.859391,12.409426,-3.727471,-5.840321,-15.510446,3751.2366,3.220911,1.461478,3.673,6.042256,-0.88596,-1.656795,-5.417586,3211.8504,2.949656,1.28349,3.371402,6.540965,-0.761209,-1.481607,-5.009536,20712.1695,6.039622,7.349199,13.985835,19.259336,-5.192458,-8.896783,-19.679119,21976.0263,5.940685,7.71038,15.019564,19.846158,-5.504687,-9.374362,-22.531739,45903.2519,5.607391,11.259765,14.989271,22.824754,-7.786793,-10.927965,-32.212317,32436.4111,4.670845,7.289993,9.526778,14.812053,-5.07118,-7.123964,-22.511637,20534.1814,6.091333,5.988767,8.923729,11.462066,-4.484932,-6.565658,-13.936426,16164.8172,5.704185,4.791035,7.494879,9.941021,-3.655739,-5.411223,-10.992273,5023.251,3.422232,1.862816,4.853733,7.413754,-1.134433,-1.922043,-4.682077,5007.0786,3.428311,1.863019,4.754171,7.373189,-1.103724,-1.935103,-4.363606,25673.8398,6.531819,8.27213,13.814207,17.347208,-6.226297,-10.159463,-19.800076,22310.3677,6.257349,7.533101,12.88593,15.502398,-5.40544,-8.90747,-16.317827,1
19935.7989,2.173877,5.424193,9.259687,17.883918,-4.231834,-6.420992,-19.911871,16132.6915,1.939837,4.713144,8.638649,16.261685,-3.714164,-5.855193,-20.015046,6167.2481,2.164564,1.982872,3.855062,7.929594,-1.432678,-2.416081,-9.588742,6272.123,2.132339,1.998258,3.871205,7.664662,-1.451821,-2.466046,-8.147765,1408.2598,1.670763,0.621793,1.939098,4.290673,-0.387118,-0.910089,-3.759467,1241.1267,1.588083,0.571921,1.747677,4.613944,-0.343347,-0.842889,-4.610717,8020.4233,2.242751,3.011502,6.35576,9.912672,-2.013232,-3.439981,-10.760721,8467.6851,2.252386,3.218532,7.250224,12.588028,-2.170345,-3.561143,-12.067511,16711.3027,2.031962,3.961827,5.89971,12.472276,-3.023607,-4.648798,-15.616114,11483.1279,1.844635,2.557238,3.916761,8.782283,-1.960865,-3.003936,-10.91479,7212.6353,2.216403,2.101316,3.565474,6.137302,-1.562738,-2.299924,-5.859611,5669.7574,2.143221,1.724882,3.008659,5.111056,-1.264008,-1.898643,-5.049818,2054.8372,1.700048,0.892666,2.791769,5.499048,-0.531081,-1.021352,-3.011532,2068.5332,1.687333,0.867524,2.484911,4.394308,-0.524591,-0.938818,-2.659463,9022.2231,2.315966,3.060701,6.07419,8.764759,-2.132947,-3.387446,-7.255446,8110.3164,2.272676,2.816049,5.422021,8.091635,-1.911554,-2.905069,-7.20945,1
12687.1182,3.850596,2.815138,3.908055,5.586703,-3.238427,-7.895822,-16.127382,16114.041,4.399461,3.99941,5.75026,8.152587,-3.797572,-5.206544,-15.707264,2271.8567,1.634969,1.206133,2.864105,5.082838,-0.258809,-0.539626,-3.774921,2264.8313,1.619627,1.246866,3.210356,5.049619,-0.267958,-0.60837,-3.561335,1291.5079,1.804162,0.675071,2.175097,4.150085,-0.271921,-0.537751,-2.38433,1146.8403,1.814769,0.583725,1.817548,3.642753,-0.230029,-0.492843,-2.334646,3346.8137,1.980329,1.93559,5.060432,7.226004,-0.491778,-0.843251,-2.657857,3455.1094,1.97465,2.062379,5.494011,8.609453,-0.523891,-0.918023,-3.066325,15870.2744,3.395287,3.707298,5.203437,7.912455,-3.162639,-4.912672,-19.14611,13328.144,3.094614,2.994712,4.113919,7.275478,-1.742106,-2.657038,-10.970219,2709.4524,1.674631,1.340044,2.839846,5.022016,-0.250192,-0.594014,-3.615286,2316.9856,1.606674,1.143364,2.567183,4.743616,-0.268051,-0.61343,-3.608932,1488.9937,1.988393,0.757791,2.344227,4.6607,-0.26133,-0.641185,-3.64499,1391.9026,1.926461,0.702214,2.074566,4.48317,-0.240857,-0.590992,-3.285546,3662.5635,1.929465,2.183496,5.573841,9.017519,-0.479498,-0.9141,-4.548494,3466.6841,2.019635,1.999704,5.162563,8.356518,-0.470666,-0.863387,-3.608414,1
11799.9024,2.785066,2.620492,3.242838,3.86869,-1.588943,-2.120932,-3.700057,11789.1685,3.094136,2.890177,3.787334,4.419791,-1.629741,-2.207295,-3.670784,14882.166,3.199315,4.152584,5.451944,6.500139,-1.989095,-2.639901,-4.797207,16835.1226,3.446783,4.6848,6.071478,7.364284,-2.148893,-2.870102,-4.882593,4444.0525,2.697273,1.396902,2.230995,2.837446,-0.83012,-1.238251,-2.115392,4615.7402,2.776184,1.42052,2.226916,2.835135,-0.865579,-1.219436,-1.995576,13990.1162,3.074069,4.612461,6.528825,7.252791,-1.998909,-2.761387,-4.012465,16153.248,3.315815,5.230021,7.469546,8.663006,-2.255031,-3.234262,-5.684623,7298.3808,2.609787,1.658895,2.155553,2.971516,-0.938477,-1.290296,-2.523352,7794.2783,2.412245,1.584628,1.965735,2.943407,-0.941194,-1.263396,-2.638247,9693.8653,2.421201,2.80637,3.758039,5.011675,-1.601329,-2.196701,-4.062649,11164.7158,2.874808,3.002025,3.958219,5.111859,-1.565518,-2.170305,-4.694907,5790.8144,3.091395,1.75112,2.6838,3.465582,-1.080167,-1.601001,-2.87272,6704.6187,3.291371,1.953267,2.956478,3.884092,-1.221983,-1.677444,-3.025585,10876.7568,2.522338,3.552454,4.991827,5.962296,-1.846297,-2.789467,-5.068885,9819.5229,2.54078,3.224843,4.571246,5.582783,-1.635325,-2.397048,-4.146663,0
19297.9932,5.517206,4.723837,6.647295,7.299648,-3.341904,-4.294028,-6.590787,22444.83,5.59958,6.106907,9.609639,10.303358,-3.881211,-5.039257,-7.223764,20484.9052,2.880314,6.359771,8.554139,10.718032,-3.942214,-5.546163,-8.978589,22515.418,2.972032,6.987925,9.51075,12.33813,-4.145103,-5.904073,-10.418841,3986.7783,2.42263,1.374689,2.388671,2.894301,-0.8703,-1.279201,-1.951684,4165.0639,2.442027,1.446348,2.4604,2.977145,-0.897509,-1.324562,-2.174683,20433.5722,2.848872,7.10998,10.491972,11.559052,-4.391592,-6.558947,-9.900683,23265.3897,2.93379,8.026501,11.732229,13.084636,-4.958967,-7.622561,-12.064421,17641.5445,5.407674,4.043889,5.585701,6.418839,-2.782833,-3.52742,-6.498113,18039.0845,4.952708,3.687277,4.639954,5.336318,-2.706637,-3.36931,-6.114068,14533.8896,2.807025,4.49176,6.229652,7.727467,-3.243058,-4.590796,-6.957683,15223.6884,2.713778,4.589966,6.219688,7.941995,-3.172122,-4.462622,-7.816074,6106.5166,2.859617,2.028565,3.335734,4.23592,-1.32544,-1.918995,-3.232178,7806.8047,3.170286,2.444219,3.865592,4.814921,-1.635805,-2.286939,-3.778531,16984.7939,2.767299,5.668697,8.697529,10.882588,-4.233704,-6.545818,-10.162134,14887.9492,2.74822,4.971366,7.563662,8.679772,-3.628112,-5.587514,-8.328995,0
1652.7886,1.571372,0.374376,0.776679,3.135063,-0.364923,-0.739753,-3.810864,11680.5278,2.689523,3.501166,6.673777,10.131692,-2.275345,-3.318365,-10.639849,11721.5884,2.455544,2.614222,3.809484,9.016114,-1.8525,-3.351921,-12.916647,12792.0371,2.461469,2.885559,3.897724,9.297269,-1.943398,-3.422182,-13.709418,2115.9787,2.073425,0.7943,1.750177,4.7425,-0.427209,-0.891226,-5.713933,2100.7589,2.065326,0.789337,1.706162,4.233171,-0.42633,-0.914791,-4.408685,11616.0748,2.465446,3.350916,5.813516,9.913336,-2.068298,-3.766223,-12.862498,13428.7686,2.546507,3.789142,6.370582,11.655569,-2.34106,-4.263325,-16.453334,3229.8262,1.369292,1.237004,2.44807,5.999582,-0.47761,-0.872507,-4.387802,3220.7266,1.391219,1.044604,1.993667,4.844721,-0.420337,-0.79514,-4.469947,7870.7549,2.179173,2.06562,3.099482,5.544991,-1.47716,-2.236463,-6.306963,8206.5288,2.138506,1.829891,2.93867,5.742166,-1.445868,-2.182915,-6.688137,3575.604,2.330507,1.313995,2.726495,4.828457,-0.687301,-1.152482,-3.500065,3905.4834,2.452549,1.399536,2.818121,4.926298,-0.744917,-1.243422,-3.492866,8664.4244,2.213344,2.810226,5.046397,8.684091,-1.768646,-2.908035,-7.608858,7439.397,2.210799,2.486228,4.483635,6.521596,-1.518969,-2.390616,-5.817193,0
3142.2454,2.008554,0.668645,1.074148,4.192333,-0.60909,-1.294202,-4.530971,25251.0908,4.160689,7.49934,11.89664,18.608082,-3.626957,-5.448235,-19.359234,17872.5722,4.893209,3.580323,4.512052,11.698015,-2.321585,-3.988146,-16.43752,18868.2226,5.044432,3.790869,4.778496,11.682617,-2.378384,-4.080466,-17.154836,3292.8225,2.556364,1.173595,2.219955,4.987235,-0.56935,-1.188064,-4.991848,3258.8511,2.539438,1.170427,2.195836,5.440904,-0.546369,-1.151197,-4.893133,20622.0254,5.186958,5.146656,6.595136,9.908341,-3.07284,-5.163604,-16.418242,23003.1733,5.394685,5.620963,7.374767,15.755565,-3.377792,-6.207172,-21.833902,11834.7217,2.361415,2.947427,4.526714,7.771373,-1.486556,-2.251454,-7.963634,9377.0674,2.277826,2.127987,3.158578,5.82629,-1.024805,-1.56565,-6.449368,14381.1587,3.516671,3.149294,4.378436,7.248184,-2.249608,-3.437955,-9.127093,13735.6621,3.583479,2.720545,3.771258,6.127087,-1.990042,-2.904502,-8.163797,4781.3457,2.949281,1.611124,2.856645,5.201791,-0.756184,-1.333687,-4.149007,5011.4138,3.059581,1.622697,2.702885,4.571009,-0.772308,-1.287794,-3.768085,17805.9751,3.779062,4.665199,6.636273,9.709017,-3.103524,-5.121227,-11.684161,15385.4996,3.73547,4.105866,5.7211,8.679486,-2.630874,-4.242054,-9.535373,0
4352.3569,2.009046,1.020479,1.54931,5.971748,-0.425998,-0.666709,-3.083056,11372.7495,3.40622,2.732101,3.845414,8.403077,-1.351189,-1.750598,-4.206583,10866.7956,5.340976,2.572735,3.502954,7.121697,-1.389052,-2.023957,-4.744198,12047.98,5.593635,2.876958,3.818293,7.292549,-1.534563,-2.198269,-5.13976,3322.2348,3.164023,1.115886,1.967661,5.203566,-0.62388,-1.077867,-2.98256,2956.2196,3.282155,0.964618,1.773067,4.847668,-0.540843,-0.959627,-2.576147,10678.2571,4.799178,3.234597,5.059472,8.686751,-1.7012,-2.664071,-5.855505,11835.7016,5.07066,3.48665,5.293172,10.796225,-1.877958,-2.900791,-5.604829,3413.2192,1.518244,0.805161,1.667307,8.17977,-0.233858,-0.581141,-3.938316,3987.0078,1.708821,0.938885,1.686069,8.254967,-0.234709,-0.598051,-3.735024,8611.4856,4.205644,2.204532,3.127668,8.784185,-1.125163,-1.757184,-4.933507,8844.4502,4.550412,2.032422,2.820292,7.764867,-1.100749,-1.739288,-4.757681,3507.4537,3.55589,1.148937,2.137282,7.13129,-0.667825,-1.213037,-3.875517,3713.7305,3.756408,1.176963,2.24593,6.296043,-0.690944,-1.265866,-3.949948,8762.0435,3.882365,2.832776,4.438194,9.606269,-1.398518,-2.378492,-5.648316,8040.0251,3.951065,2.524013,3.914222,8.18008,-1.275672,-2.147433,-4.987754,0
37756.5625,3.280218,9.241083,12.200113,17.74265,-4.375507,-5.733721,-16.295324,38491.6777,2.595586,10.25685,14.725331,20.45102,-8.233496,-11.195785,-30.141407,12120.3652,5.672398,3.115555,4.725739,6.70682,-2.692622,-4.048577,-7.3936,11998.7295,5.428053,3.108776,4.862652,7.554192,-2.640244,-3.958635,-7.290881,3709.5215,3.227828,1.259634,2.888889,4.63449,-0.982674,-1.635055,-3.127939,3134.9507,3.049545,1.050389,2.339365,4.633869,-0.810842,-1.388184,-3.001235,16010.865,5.616647,5.029827,8.352041,11.251497,-4.266665,-6.869994,-10.691718,16532.6171,5.617274,5.307747,9.025928,12.681834,-4.495466,-7.289067,-11.161376,42481.3477,3.109013,11.276797,15.850311,25.741281,-8.420841,-12.494998,-49.22616,33284.0117,2.950575,8.544466,11.823514,20.853866,-6.553157,-9.702215,-32.579249,13425.4505,5.965651,3.359733,4.878472,7.752149,-2.86712,-4.346447,-10.360615,11070.9465,5.638799,2.882997,4.267802,6.507546,-2.434443,-3.696522,-6.858201,3845.1219,3.208729,1.347106,3.175685,5.318348,-1.018822,-1.81276,-4.517301,3383.9663,3.008492,1.116265,2.482171,6.02954,-0.870522,-1.551801,-4.498133,17980.1765,6.083146,5.450373,8.589064,12.969394,-4.798751,-7.969986,-15.708565,15703.2845,5.812799,4.958747,8.033026,10.710937,-4.250806,-7.060011,-12.384572,1
8678.5444,2.56923,2.270787,3.277469,5.616436,-1.526899,-2.119551,-8.478856,23164.936,5.014424,6.358908,8.677739,11.945453,-4.312096,-5.475611,-22.786252,17668.3119,9.821748,5.258156,7.367038,10.167832,-3.34742,-5.40785,-13.884735,19276.8181,10.093793,5.738659,7.881022,10.153322,-3.638966,-5.581076,-13.823139,5554.9274,5.877407,1.949783,3.452982,5.61182,-1.388023,-2.518854,-4.887595,4916.7171,6.187649,1.66192,2.771165,4.634151,-1.183901,-2.000151,-4.333935,18137.5115,8.291312,6.848476,11.420798,14.637304,-4.32767,-7.739276,-12.704071,19866.522,8.615292,7.34904,12.054431,15.265611,-4.762137,-8.268431,-14.630459,7443.167,1.998208,2.060447,2.938913,6.233662,-1.001017,-1.674101,-9.565339,8598.2969,2.416648,2.389935,3.381384,5.987412,-1.02877,-1.747662,-8.35926,15239.0039,8.130975,4.869969,6.893557,9.955593,-3.06088,-5.08201,-11.615894,15214.5532,8.135538,4.591968,6.268198,8.893076,-2.894126,-4.558498,-13.776722,5944.5451,6.372427,2.081244,3.680424,6.023648,-1.528104,-2.700928,-6.742013,6290.9326,6.86914,2.151591,3.657681,7.06068,-1.605344,-2.835243,-7.239298,16617.4446,7.145672,6.694659,11.195098,13.919215,-4.367541,-7.555912,-14.535659,15045.0774,6.935086,6.014519,10.181786,13.728957,-3.830102,-6.794899,-15.448962,0
107349.8886,12.314948,31.391373,46.524139,51.218347,-21.823423,-35.655819,-100.290865,102294.9756,9.952567,31.436022,49.900807,53.935185,-20.65518,-34.216915,-98.288553,24695.2209,7.639954,7.366774,10.966855,11.970496,-6.03716,-10.062748,-12.90062,24277.2141,7.30781,7.222778,10.969398,11.731395,-5.909203,-9.968327,-27.458637,6269.7168,3.535424,2.438456,6.083912,7.313016,-1.563427,-2.359029,-3.352213,5984.293,3.482732,2.294501,5.690624,6.981675,-1.470783,-2.224518,-3.199586,31283.7617,8.121047,10.528696,17.079425,18.01566,-8.500355,-13.705846,-36.848157,32709.6425,8.09516,11.126674,18.509969,19.714933,-9.19802,-14.712817,-38.783934,82153.666,8.610065,24.342767,35.572764,41.032106,-15.273504,-23.839704,-65.701885,76799.6425,7.621333,21.557068,30.522997,34.232059,-13.422159,-19.950801,-56.29532,29495.8193,8.044479,8.618269,12.15866,13.309673,-7.043967,-11.916551,-32.000656,23222.3078,7.902432,6.626955,9.530888,10.914117,-5.598421,-9.518821,-11.615262,7096.5244,3.768137,2.793916,7.127052,9.052295,-1.748251,-2.796646,-5.33684,7435.2852,3.913111,2.858709,7.0727,8.705677,-1.763039,-2.611154,-4.13466,37028.2275,8.926346,12.126958,18.887048,20.271883,-10.348073,-16.307186,-21.863945,33279.3984,8.698789,10.956127,17.472069,19.117207,-9.082204,-14.187484,-36.701579,1
14901.8833,4.685165,3.767649,5.153968,5.690832,-2.517597,-3.2413,-4.911096,17032.9829,4.768345,4.75387,7.249117,7.784677,-2.925863,-3.887979,-5.425741,18027.6005,2.962463,5.518145,7.503988,9.151625,-3.260895,-4.722024,-8.636284,20068.9629,3.105558,6.134315,8.272563,9.401687,-3.448363,-4.888633,-8.080537,3491.9304,2.443306,1.189359,2.036622,2.555884,-0.738539,-1.173473,-1.819257,3620.8359,2.452469,1.228161,2.08796,2.505554,-0.759146,-1.148442,-1.915632,17452.9395,2.881536,6.182214,9.025795,9.768894,-3.516699,-5.35526,-7.190185,19960.3467,3.009465,6.966921,10.188175,11.510272,-3.892971,-6.045735,-8.43538,13500.7233,4.632714,3.179575,4.293663,5.11384,-2.076361,-2.648083,-4.72433,14274.2945,4.251219,2.986817,3.741016,4.409307,-2.096094,-2.650451,-4.411055,12181.4541,2.685892,3.843902,5.358792,6.368867,-2.619362,-3.689964,-5.689262,13020.7705,2.71746,3.894193,5.309275,6.418545,-2.586581,-3.65792,-5.924196,5253.3791,2.882477,1.719727,2.825263,3.666399,-1.104732,-1.7027,-2.764042,6573.5061,3.140545,2.045802,3.201242,3.902141,-1.349746,-1.93765,-3.189273,13997.5009,2.669619,4.818821,7.248066,8.566696,-3.329031,-5.294164,-7.448662,12328.273,2.653683,4.237743,6.358745,7.501155,-2.894575,-4.436198,-6.437768,0
